Month,WEEK,DT,RESTAURANT_ID,REST_NAME,CITY,AREA,TOTAL_ORDERS,GMV,MENU_SESSIONS
01/07/2025,29,2025-07-18,828997,Brand D,Mumbai,Thane,1,1150.850024,7
01/07/2025,29,2025-07-18,880733,Brand C,Mumbai,Vashi,6,2378.775327,69
01/07/2025,29,2025-07-18,974354,Brand B,Mumbai,Mulund,43,17040.8023,226
01/07/2025,29,2025-07-18,974356,Brand B,Mumbai,Powai,28,12329.90299,174
01/07/2025,29,2025-07-18,1037606,Brand A,Mumbai,Andheri East,52,18926.46648,269
01/07/2025,29,2025-07-18,1073491,Brand D,Mumbai,Mulund,1,337.45,2
01/07/2025,29,2025-07-19,70556,Brand D,Mumbai,Bandra West,1,414.5500061,20
01/07/2025,29,2025-07-19,76508,Brand D,Mumbai,Lower Parel Worli,1,1597.940039,16
01/07/2025,29,2025-07-19,76509,Brand D,Mumbai,Malad Kan West,1,347.95,8
01/07/2025,29,2025-07-19,76512,Brand D,Mumbai,Marol Sakinaka,4,2626.722028,21
01/07/2025,29,2025-07-19,83864,Brand D,Mumbai,Borivali,2,1411.183972,28
01/07/2025,29,2025-07-19,184604,Brand G,Mumbai,Malad Kan East,38,13773.08681,224
01/07/2025,29,2025-07-19,656170,Brand D,Mumbai,Chembur,4,2792.600043,17
01/07/2025,29,2025-07-19,688993,Brand E,Mumbai,Marol Sakinaka,2,3240.300776,103
01/07/2025,29,2025-07-19,880733,Brand C,Mumbai,Vashi,14,7483.701811,76
01/07/2025,29,2025-07-19,974354,Brand B,Mumbai,Mulund,42,14054.15619,239
01/07/2025,29,2025-07-19,974356,Brand B,Mumbai,Powai,35,12723.36781,218
01/07/2025,29,2025-07-19,1037606,Brand A,Mumbai,Andheri East,56,21324.90169,341
01/07/2025,29,2025-07-19,1074224,Brand D,Mumbai,Matunga Wadala,1,425.45,8
01/07/2025,29,2025-07-20,76509,Brand D,Mumbai,Malad Kan West,2,3205.33999,9
01/07/2025,29,2025-07-20,76512,Brand D,Mumbai,Marol Sakinaka,4,2159.89397,29
01/07/2025,29,2025-07-20,83864,Brand D,Mumbai,Borivali,6,2534.850024,26
01/07/2025,29,2025-07-20,184604,Brand G,Mumbai,Malad Kan East,62,25209.45281,347
01/07/2025,29,2025-07-20,656170,Brand D,Mumbai,Chembur,3,1125.1,28
01/07/2025,29,2025-07-20,688993,Brand E,Mumbai,Marol Sakinaka,6,12953.15232,134
01/07/2025,29,2025-07-20,828997,Brand D,Mumbai,Thane,1,704.4000122,9
01/07/2025,29,2025-07-20,880733,Brand C,Mumbai,Vashi,9,6495.65244,103
01/07/2025,29,2025-07-20,974354,Brand B,Mumbai,Mulund,39,15285.82232,242
01/07/2025,29,2025-07-20,974356,Brand B,Mumbai,Powai,41,13573.92081,233
01/07/2025,29,2025-07-20,1037606,Brand A,Mumbai,Andheri East,76,31018.33818,442
01/07/2025,29,2025-07-20,1074224,Brand D,Mumbai,Matunga Wadala,1,347.7,13
01/07/2025,30,2025-07-21,70556,Brand D,Mumbai,Bandra West,2,1542.050339,15
01/07/2025,30,2025-07-21,76512,Brand D,Mumbai,Marol Sakinaka,2,1353.400031,9
01/07/2025,30,2025-07-21,83864,Brand D,Mumbai,Borivali,3,1484.800012,20
01/07/2025,30,2025-07-21,184604,Brand G,Mumbai,Malad Kan East,42,16534.84376,234
01/07/2025,30,2025-07-21,656170,Brand D,Mumbai,Chembur,1,246.95,18
01/07/2025,30,2025-07-21,668983,Brand D,Mumbai,Andheri West,1,382.45,6
01/07/2025,30,2025-07-21,688993,Brand E,Mumbai,Marol Sakinaka,3,3667.301018,92
01/07/2025,30,2025-07-21,783761,Brand D,Mumbai,CBD Belapur,2,764.9,15
01/07/2025,30,2025-07-21,880733,Brand C,Mumbai,Vashi,3,1923.076388,57
01/07/2025,30,2025-07-21,974354,Brand B,Mumbai,Mulund,20,7314.226725,194
01/07/2025,30,2025-07-21,974356,Brand B,Mumbai,Powai,31,11036.21558,178
01/07/2025,30,2025-07-21,1037606,Brand A,Mumbai,Andheri East,68,25465.36416,352
01/07/2025,30,2025-07-22,76509,Brand D,Mumbai,Malad Kan West,1,257.45,9
01/07/2025,30,2025-07-22,76512,Brand D,Mumbai,Marol Sakinaka,1,761.9000122,25
01/07/2025,30,2025-07-22,83864,Brand D,Mumbai,Borivali,2,1418.404004,24
01/07/2025,30,2025-07-22,184604,Brand G,Mumbai,Malad Kan East,44,16882.32344,183
01/07/2025,30,2025-07-22,656170,Brand D,Mumbai,Chembur,5,1881.700012,34
01/07/2025,30,2025-07-22,688993,Brand E,Mumbai,Marol Sakinaka,4,2986.20037,86
01/07/2025,30,2025-07-22,880733,Brand C,Mumbai,Vashi,9,9374.051641,65
01/07/2025,30,2025-07-22,974354,Brand B,Mumbai,Mulund,25,7787.304426,182
01/07/2025,30,2025-07-22,974356,Brand B,Mumbai,Powai,33,11772.59673,168
01/07/2025,30,2025-07-22,1037606,Brand A,Mumbai,Andheri East,60,21235.14192,309
01/07/2025,30,2025-07-23,70556,Brand D,Mumbai,Bandra West,1,425.0500061,24
01/07/2025,30,2025-07-23,76508,Brand D,Mumbai,Lower Parel Worli,1,685.4000122,17
01/07/2025,30,2025-07-23,76509,Brand D,Mumbai,Malad Kan West,1,,12
01/07/2025,30,2025-07-23,76512,Brand D,Mumbai,Marol Sakinaka,4,1596.150006,17
01/07/2025,30,2025-07-23,83864,Brand D,Mumbai,Borivali,3,1754.000024,33
01/07/2025,30,2025-07-23,184604,Brand G,Mumbai,Malad Kan East,41,15197.6427,242
01/07/2025,30,2025-07-23,656170,Brand D,Mumbai,Chembur,1,404.45,31
01/07/2025,30,2025-07-23,688993,Brand E,Mumbai,Marol Sakinaka,3,3949.050605,63
01/07/2025,30,2025-07-23,783761,Brand D,Mumbai,CBD Belapur,1,383.45,15
01/07/2025,30,2025-07-23,880733,Brand C,Mumbai,Vashi,12,7517.478506,123
01/07/2025,30,2025-07-23,974354,Brand B,Mumbai,Mulund,20,8088.808379,203
01/07/2025,30,2025-07-23,974356,Brand B,Mumbai,Powai,25,9212.886995,218
01/07/2025,30,2025-07-23,1037606,Brand A,Mumbai,Andheri East,64,27074.15888,314
01/07/2025,30,2025-07-23,1073491,Brand D,Mumbai,Mulund,1,564.3639954,8
01/07/2025,30,2025-07-23,1074224,Brand D,Mumbai,Matunga Wadala,2,1097.850026,7
01/07/2025,30,2025-07-24,70556,Brand D,Mumbai,Bandra West,2,1853.303967,13
01/07/2025,30,2025-07-24,76509,Brand D,Mumbai,Malad Kan West,2,798.4,12
01/07/2025,30,2025-07-24,83864,Brand D,Mumbai,Borivali,2,1249.300024,17
01/07/2025,30,2025-07-24,184604,Brand G,Mumbai,Malad Kan East,45,16273.86278,233
01/07/2025,30,2025-07-24,656170,Brand D,Mumbai,Chembur,1,372.95,22
01/07/2025,30,2025-07-24,668983,Brand D,Mumbai,Andheri West,1,685.4000122,6
01/07/2025,30,2025-07-24,688993,Brand E,Mumbai,Marol Sakinaka,2,2238.600327,77
01/07/2025,30,2025-07-24,783761,Brand D,Mumbai,CBD Belapur,2,1503.729993,7
01/07/2025,30,2025-07-24,828997,Brand D,Mumbai,Thane,1,346.95,6
01/07/2025,30,2025-07-24,880733,Brand C,Mumbai,Vashi,9,6291.60173,75
01/07/2025,30,2025-07-24,974354,Brand B,Mumbai,Mulund,28,9010.360439,168
01/07/2025,30,2025-07-24,974356,Brand B,Mumbai,Powai,36,12389.96631,169
01/07/2025,30,2025-07-24,1037606,Brand A,Mumbai,Andheri East,72,24109.4936,299
01/07/2025,30,2025-07-24,1073491,Brand D,Mumbai,Mulund,1,986.0499756,2
01/07/2025,30,2025-07-24,1074224,Brand D,Mumbai,Matunga Wadala,4,3755.150474,9
01/07/2025,30,2025-07-25,70556,Brand D,Mumbai,Bandra West,2,1108.350012,15
01/07/2025,30,2025-07-25,83864,Brand D,Mumbai,Borivali,1,685.4000122,22
01/07/2025,30,2025-07-25,184604,Brand G,Mumbai,Malad Kan East,41,17806.97938,276
01/07/2025,30,2025-07-25,656170,Brand D,Mumbai,Chembur,4,2095.450024,30
01/07/2025,30,2025-07-25,668983,Brand D,Mumbai,Andheri West,1,362.45,7
01/07/2025,30,2025-07-25,688993,Brand E,Mumbai,Marol Sakinaka,5,3742.899902,81
01/07/2025,30,2025-07-25,880733,Brand C,Mumbai,Vashi,11,6925.977219,90
01/07/2025,30,2025-07-25,974354,Brand B,Mumbai,Mulund,34,10754.50237,200
01/07/2025,30,2025-07-25,974356,Brand B,Mumbai,Powai,30,11507.40545,177
01/07/2025,30,2025-07-25,1037606,Brand A,Mumbai,Andheri East,78,32788.41164,340
01/07/2025,30,2025-07-25,1074224,Brand D,Mumbai,Matunga Wadala,1,299.45,7
01/07/2025,30,2025-07-26,76512,Brand D,Mumbai,Marol Sakinaka,4,1751.500012,22
01/07/2025,30,2025-07-26,83864,Brand D,Mumbai,Borivali,3,932.1200043,19
01/07/2025,30,2025-07-26,184604,Brand G,Mumbai,Malad Kan East,69,28151.31572,382
01/07/2025,30,2025-07-26,656170,Brand D,Mumbai,Chembur,7,3958.671071,35
01/07/2025,30,2025-07-26,688993,Brand E,Mumbai,Marol Sakinaka,10,17360.0011,99
01/07/2025,30,2025-07-26,783761,Brand D,Mumbai,CBD Belapur,2,798.4,10
01/07/2025,30,2025-07-26,828997,Brand D,Mumbai,Thane,2,603.15,5
01/07/2025,30,2025-07-26,880733,Brand C,Mumbai,Vashi,15,7890.57681,106
01/07/2025,30,2025-07-26,974354,Brand B,Mumbai,Mulund,27,10432.25099,226
01/07/2025,30,2025-07-26,974356,Brand B,Mumbai,Powai,41,17045.96074,234
01/07/2025,30,2025-07-26,1037606,Brand A,Mumbai,Andheri East,61,24557.59569,363
01/07/2025,30,2025-07-27,70556,Brand D,Mumbai,Bandra West,3,1785.600345,24
01/07/2025,30,2025-07-27,76509,Brand D,Mumbai,Malad Kan West,1,717.1503271,7
01/07/2025,30,2025-07-27,76512,Brand D,Mumbai,Marol Sakinaka,1,372.95,14
01/07/2025,30,2025-07-27,184604,Brand G,Mumbai,Malad Kan East,77,32494.97245,460
01/07/2025,30,2025-07-27,656170,Brand D,Mumbai,Chembur,7,2449.150012,25
01/07/2025,30,2025-07-27,668983,Brand D,Mumbai,Andheri West,1,705.9000122,7
01/07/2025,30,2025-07-27,688993,Brand E,Mumbai,Marol Sakinaka,11,11206.65067,129
01/07/2025,30,2025-07-27,828997,Brand D,Mumbai,Thane,3,1992.700037,13
01/07/2025,30,2025-07-27,880733,Brand C,Mumbai,Vashi,15,7887.133069,101
01/07/2025,30,2025-07-27,974354,Brand B,Mumbai,Mulund,41,17540.61629,235
01/07/2025,30,2025-07-27,974356,Brand B,Mumbai,Powai,56,17845.51117,255
01/07/2025,30,2025-07-27,1037606,Brand A,Mumbai,Andheri East,82,30698.70092,405
01/07/2025,30,2025-07-27,1074224,Brand D,Mumbai,Matunga Wadala,1,674.9000122,8
01/07/2025,31,2025-07-28,70556,Brand D,Mumbai,Bandra West,2,764.9,8
01/07/2025,31,2025-07-28,76508,Brand D,Mumbai,Lower Parel Worli,1,1057.600024,11
01/07/2025,31,2025-07-28,76512,Brand D,Mumbai,Marol Sakinaka,1,371.95,14
01/07/2025,31,2025-07-28,184604,Brand G,Mumbai,Malad Kan East,43,14030.77036,332
01/07/2025,31,2025-07-28,656170,Brand D,Mumbai,Chembur,3,1262.849994,17
01/07/2025,31,2025-07-28,668983,Brand D,Mumbai,Andheri West,3,1105.35,7
01/07/2025,31,2025-07-28,688993,Brand E,Mumbai,Marol Sakinaka,2,1398.599995,62
01/07/2025,31,2025-07-28,880733,Brand C,Mumbai,Vashi,7,4291.526351,61
01/07/2025,31,2025-07-28,974354,Brand B,Mumbai,Mulund,25,9586.376591,149
01/07/2025,31,2025-07-28,974356,Brand B,Mumbai,Powai,14,5353.941381,97
01/07/2025,31,2025-07-28,1037606,Brand A,Mumbai,Andheri East,72,22390.49652,320
01/07/2025,31,2025-07-29,70556,Brand D,Mumbai,Bandra West,1,714.4000122,13
01/07/2025,31,2025-07-29,76512,Brand D,Mumbai,Marol Sakinaka,1,653.4000122,24
01/07/2025,31,2025-07-29,184604,Brand G,Mumbai,Malad Kan East,41,15128.33791,269
01/07/2025,31,2025-07-29,656170,Brand D,Mumbai,Chembur,5,2401.90002,28
01/07/2025,31,2025-07-29,668983,Brand D,Mumbai,Andheri West,1,347.45,7
01/07/2025,31,2025-07-29,688993,Brand E,Mumbai,Marol Sakinaka,4,11106.90173,77
01/07/2025,31,2025-07-29,828997,Brand D,Mumbai,Thane,3,901.85,9
01/07/2025,31,2025-07-29,880733,Brand C,Mumbai,Vashi,5,4139.350352,53
01/07/2025,31,2025-07-29,974354,Brand B,Mumbai,Mulund,19,6159.446392,137
01/07/2025,31,2025-07-29,974356,Brand B,Mumbai,Powai,15,4954.615651,85
01/07/2025,31,2025-07-29,1037606,Brand A,Mumbai,Andheri East,71,30620.74013,317
01/07/2025,31,2025-07-30,76508,Brand D,Mumbai,Lower Parel Worli,1,358.2,17
01/07/2025,31,2025-07-30,76512,Brand D,Mumbai,Marol Sakinaka,2,573.4,13
01/07/2025,31,2025-07-30,83864,Brand D,Mumbai,Borivali,1,347.45,18
01/07/2025,31,2025-07-30,184604,Brand G,Mumbai,Malad Kan East,55,21190.90919,255
01/07/2025,31,2025-07-30,656170,Brand D,Mumbai,Chembur,1,684.4000122,17
01/07/2025,31,2025-07-30,668983,Brand D,Mumbai,Andheri West,1,1112.134373,8
01/07/2025,31,2025-07-30,783761,Brand D,Mumbai,CBD Belapur,1,1026.880029,12
01/07/2025,31,2025-07-30,880733,Brand C,Mumbai,Vashi,10,3870.575358,69
01/07/2025,31,2025-07-30,974354,Brand B,Mumbai,Mulund,23,8371.66913,141
01/07/2025,31,2025-07-30,974356,Brand B,Mumbai,Powai,30,10033.36693,121
01/07/2025,31,2025-07-30,1037606,Brand A,Mumbai,Andheri East,73,31366.4889,323
01/07/2025,31,2025-07-30,1073491,Brand D,Mumbai,Mulund,1,912.0499756,4
01/07/2025,31,2025-07-31,70556,Brand D,Mumbai,Bandra West,1,347.45,14
01/07/2025,31,2025-07-31,76508,Brand D,Mumbai,Lower Parel Worli,1,709.9000122,18
01/07/2025,31,2025-07-31,76512,Brand D,Mumbai,Marol Sakinaka,3,2672.299982,20
01/07/2025,31,2025-07-31,83864,Brand D,Mumbai,Borivali,2,720.0000061,17
01/07/2025,31,2025-07-31,184604,Brand G,Mumbai,Malad Kan East,54,24556.5774,326
01/07/2025,31,2025-07-31,656170,Brand D,Mumbai,Chembur,3,1108.35,22
01/07/2025,31,2025-07-31,668983,Brand D,Mumbai,Andheri West,2,694.9,9
01/07/2025,31,2025-07-31,688993,Brand E,Mumbai,Marol Sakinaka,6,9152.850146,97
01/07/2025,31,2025-07-31,828997,Brand D,Mumbai,Thane,4,2594.973987,11
01/07/2025,31,2025-07-31,880733,Brand C,Mumbai,Vashi,9,5453.850723,82
01/07/2025,31,2025-07-31,974354,Brand B,Mumbai,Mulund,36,11767.18874,192
01/07/2025,31,2025-07-31,974356,Brand B,Mumbai,Powai,25,9979.085334,121
01/07/2025,31,2025-07-31,1037606,Brand A,Mumbai,Andheri East,81,33740.18178,340
01/07/2025,31,2025-07-31,1074224,Brand D,Mumbai,Matunga Wadala,3,1778.250024,3
01/08/2025,31,2025-08-01,70556,Brand D,Mumbai,Bandra West,3,1076.310007,27
01/08/2025,31,2025-08-01,76508,Brand D,Mumbai,Lower Parel Worli,1,,12
01/08/2025,31,2025-08-01,76509,Brand D,Mumbai,Malad Kan West,2,1067.850012,14
01/08/2025,31,2025-08-01,76512,Brand D,Mumbai,Marol Sakinaka,2,673.9,29
01/08/2025,31,2025-08-01,83864,Brand D,Mumbai,Borivali,1,381.4100067,22
01/08/2025,31,2025-08-01,184604,Brand G,Mumbai,Malad Kan East,43,16928.43657,241
01/08/2025,31,2025-08-01,656170,Brand D,Mumbai,Chembur,3,1186.230005,33
01/08/2025,31,2025-08-01,668983,Brand D,Mumbai,Andheri West,2,1360.123975,8
01/08/2025,31,2025-08-01,688993,Brand E,Mumbai,Marol Sakinaka,3,2849.350254,63
01/08/2025,31,2025-08-01,783761,Brand D,Mumbai,CBD Belapur,2,804.8199829,14
01/08/2025,31,2025-08-01,828997,Brand D,Mumbai,Thane,1,809.3604102,9
01/08/2025,31,2025-08-01,880733,Brand C,Mumbai,Vashi,9,3791.725318,48
01/08/2025,31,2025-08-01,974354,Brand B,Mumbai,Mulund,31,10409.80817,181
01/08/2025,31,2025-08-01,974356,Brand B,Mumbai,Powai,34,13577.46916,146
01/08/2025,31,2025-08-01,1037606,Brand A,Mumbai,Andheri East,69,25968.77158,293
01/08/2025,31,2025-08-02,70556,Brand D,Mumbai,Bandra West,3,3060.510034,24
01/08/2025,31,2025-08-02,76508,Brand D,Mumbai,Lower Parel Worli,1,423.4100067,15
01/08/2025,31,2025-08-02,76509,Brand D,Mumbai,Malad Kan West,3,1463.76041,7
01/08/2025,31,2025-08-02,76512,Brand D,Mumbai,Marol Sakinaka,2,673.9,25
01/08/2025,31,2025-08-02,184604,Brand G,Mumbai,Malad Kan East,83,30328.32368,360
01/08/2025,31,2025-08-02,656170,Brand D,Mumbai,Chembur,8,4238.614014,35
01/08/2025,31,2025-08-02,688993,Brand E,Mumbai,Marol Sakinaka,4,2188.199994,75
01/08/2025,31,2025-08-02,783761,Brand D,Mumbai,CBD Belapur,2,762.8200134,21
01/08/2025,31,2025-08-02,828997,Brand D,Mumbai,Thane,2,1652.750037,8
01/08/2025,31,2025-08-02,880733,Brand C,Mumbai,Vashi,8,6221.450306,62
01/08/2025,31,2025-08-02,974354,Brand B,Mumbai,Mulund,28,10873.14318,185
01/08/2025,31,2025-08-02,974356,Brand B,Mumbai,Powai,34,12406.42651,169
01/08/2025,31,2025-08-02,1037606,Brand A,Mumbai,Andheri East,80,32388.10434,322
01/08/2025,31,2025-08-03,76508,Brand D,Mumbai,Lower Parel Worli,2,783.8199768,12
01/08/2025,31,2025-08-03,76512,Brand D,Mumbai,Marol Sakinaka,2,707.8600067,23
01/08/2025,31,2025-08-03,83864,Brand D,Mumbai,Borivali,5,3057.430836,31
01/08/2025,31,2025-08-03,184604,Brand G,Mumbai,Malad Kan East,74,31395.31475,398
01/08/2025,31,2025-08-03,656170,Brand D,Mumbai,Chembur,1,362.45,25
01/08/2025,31,2025-08-03,668983,Brand D,Mumbai,Andheri West,2,1099.350012,7
01/08/2025,31,2025-08-03,688993,Brand E,Mumbai,Marol Sakinaka,6,8762.601091,104
01/08/2025,31,2025-08-03,783761,Brand D,Mumbai,CBD Belapur,3,1529.260013,7
01/08/2025,31,2025-08-03,828997,Brand D,Mumbai,Thane,2,692.9,10
01/08/2025,31,2025-08-03,880733,Brand C,Mumbai,Vashi,12,5815.625257,56
01/08/2025,31,2025-08-03,974354,Brand B,Mumbai,Mulund,37,12933.83604,192
01/08/2025,31,2025-08-03,974356,Brand B,Mumbai,Powai,33,11752.14435,191
01/08/2025,31,2025-08-03,1037606,Brand A,Mumbai,Andheri East,77,32711.5681,410
01/08/2025,32,2025-08-04,70556,Brand D,Mumbai,Bandra West,1,695.2,20
01/08/2025,32,2025-08-04,76508,Brand D,Mumbai,Lower Parel Worli,2,1323.759985,13
01/08/2025,32,2025-08-04,76512,Brand D,Mumbai,Marol Sakinaka,3,1120.769998,27
01/08/2025,32,2025-08-04,83864,Brand D,Mumbai,Borivali,2,909.971991,19
01/08/2025,32,2025-08-04,184604,Brand G,Mumbai,Malad Kan East,56,22820.15761,296
01/08/2025,32,2025-08-04,656170,Brand D,Mumbai,Chembur,7,3041.090018,19
01/08/2025,32,2025-08-04,688993,Brand E,Mumbai,Marol Sakinaka,3,4014.850715,45
01/08/2025,32,2025-08-04,783761,Brand D,Mumbai,CBD Belapur,2,1244.770402,8
01/08/2025,32,2025-08-04,880733,Brand C,Mumbai,Vashi,3,1090.249994,41
01/08/2025,32,2025-08-04,974354,Brand B,Mumbai,Mulund,26,9216.841681,138
01/08/2025,32,2025-08-04,974356,Brand B,Mumbai,Powai,25,8928.735204,143
01/08/2025,32,2025-08-04,1037606,Brand A,Mumbai,Andheri East,77,31189.535,319
01/08/2025,32,2025-08-05,70556,Brand D,Mumbai,Bandra West,3,1828.510011,13
01/08/2025,32,2025-08-05,76512,Brand D,Mumbai,Marol Sakinaka,2,673.9000073,21
01/08/2025,32,2025-08-05,83864,Brand D,Mumbai,Borivali,2,1031.85002,25
01/08/2025,32,2025-08-05,184604,Brand G,Mumbai,Malad Kan East,51,20987.51255,250
01/08/2025,32,2025-08-05,656170,Brand D,Mumbai,Chembur,3,1272.820009,15
01/08/2025,32,2025-08-05,688993,Brand E,Mumbai,Marol Sakinaka,3,2984.10033,63
01/08/2025,32,2025-08-05,828997,Brand D,Mumbai,Thane,2,1094.849966,7
01/08/2025,32,2025-08-05,880733,Brand C,Mumbai,Vashi,5,1987.836349,46
01/08/2025,32,2025-08-05,974354,Brand B,Mumbai,Mulund,14,4669.518877,117
01/08/2025,32,2025-08-05,974356,Brand B,Mumbai,Powai,17,6108.806324,127
01/08/2025,32,2025-08-05,1037606,Brand A,Mumbai,Andheri East,84,28944.83043,315
01/08/2025,32,2025-08-06,70556,Brand D,Mumbai,Bandra West,2,648.9600122,11
01/08/2025,32,2025-08-06,76512,Brand D,Mumbai,Marol Sakinaka,1,362.0499981,16
01/08/2025,32,2025-08-06,83864,Brand D,Mumbai,Borivali,2,735.3999841,21
01/08/2025,32,2025-08-06,184604,Brand G,Mumbai,Malad Kan East,46,16043.28082,267
01/08/2025,32,2025-08-06,656170,Brand D,Mumbai,Chembur,1,246.9500073,11
01/08/2025,32,2025-08-06,668983,Brand D,Mumbai,Andheri West,1,383.0499981,8
01/08/2025,32,2025-08-06,688993,Brand E,Mumbai,Marol Sakinaka,1,699.2999981,41
01/08/2025,32,2025-08-06,783761,Brand D,Mumbai,CBD Belapur,1,423.410014,17
01/08/2025,32,2025-08-06,828997,Brand D,Mumbai,Thane,3,1134.810013,14
01/08/2025,32,2025-08-06,880733,Brand C,Mumbai,Vashi,4,2905.751116,44
01/08/2025,32,2025-08-06,974354,Brand B,Mumbai,Mulund,20,6657.365338,144
01/08/2025,32,2025-08-06,974356,Brand B,Mumbai,Powai,27,10496.21931,145
01/08/2025,32,2025-08-06,1037606,Brand A,Mumbai,Andheri East,61,21779.15759,307
01/08/2025,32,2025-08-06,1074224,Brand D,Mumbai,Matunga Wadala,1,717.1153766,11
01/08/2025,32,2025-08-07,70556,Brand D,Mumbai,Bandra West,4,1766.090414,14
01/08/2025,32,2025-08-07,76508,Brand D,Mumbai,Lower Parel Worli,2,659.8600061,12
01/08/2025,32,2025-08-07,76512,Brand D,Mumbai,Marol Sakinaka,2,754.3600061,26
01/08/2025,32,2025-08-07,83864,Brand D,Mumbai,Borivali,2,1139.770386,24
01/08/2025,32,2025-08-07,184604,Brand G,Mumbai,Malad Kan East,48,17944.35132,266
01/08/2025,32,2025-08-07,656170,Brand D,Mumbai,Chembur,5,2265.040375,22
01/08/2025,32,2025-08-07,668983,Brand D,Mumbai,Andheri West,1,404.449992,4
01/08/2025,32,2025-08-07,688993,Brand E,Mumbai,Marol Sakinaka,3,3964.799897,42
01/08/2025,32,2025-08-07,783761,Brand D,Mumbai,CBD Belapur,2,1171.270386,8
01/08/2025,32,2025-08-07,828997,Brand D,Mumbai,Thane,1,361.449992,9
01/08/2025,32,2025-08-07,880733,Brand C,Mumbai,Vashi,10,6137.925991,60
01/08/2025,32,2025-08-07,974354,Brand B,Mumbai,Mulund,17,5334.775087,136
01/08/2025,32,2025-08-07,974356,Brand B,Mumbai,Powai,31,9481.929479,156
01/08/2025,32,2025-08-07,1037606,Brand A,Mumbai,Andheri East,69,29337.15208,352
01/08/2025,32,2025-08-07,1074224,Brand D,Mumbai,Matunga Wadala,3,1547.015369,11
01/08/2025,32,2025-08-08,70556,Brand D,Mumbai,Bandra West,1,362.0499981,20
01/08/2025,32,2025-08-08,76508,Brand D,Mumbai,Lower Parel Worli,1,785.3999737,10
01/08/2025,32,2025-08-08,76512,Brand D,Mumbai,Marol Sakinaka,2,752.3199975,30
01/08/2025,32,2025-08-08,184604,Brand G,Mumbai,Malad Kan East,44,18870.80953,327
01/08/2025,32,2025-08-08,656170,Brand D,Mumbai,Chembur,7,2957.240017,44
01/08/2025,32,2025-08-08,668983,Brand D,Mumbai,Andheri West,2,1001.310379,7
01/08/2025,32,2025-08-08,688993,Brand E,Mumbai,Marol Sakinaka,4,5403.299907,78
01/08/2025,32,2025-08-08,783761,Brand D,Mumbai,CBD Belapur,1,381.4099988,9
01/08/2025,32,2025-08-08,828997,Brand D,Mumbai,Thane,2,743.8999841,15
01/08/2025,32,2025-08-08,880733,Brand C,Mumbai,Vashi,4,2221.350309,51
01/08/2025,32,2025-08-08,974354,Brand B,Mumbai,Mulund,28,10429.41405,159
01/08/2025,32,2025-08-08,974356,Brand B,Mumbai,Powai,25,11768.91801,132
01/08/2025,32,2025-08-08,1037606,Brand A,Mumbai,Andheri East,84,34078.53914,315
01/08/2025,32,2025-08-08,1053297,Brand D,Mumbai,Powai,1,337.4500073,3
01/08/2025,32,2025-08-08,1074224,Brand D,Mumbai,Matunga Wadala,1,1068.379991,12
01/08/2025,32,2025-08-09,70556,Brand D,Mumbai,Bandra West,3,1757.792023,16
01/08/2025,32,2025-08-09,83864,Brand D,Mumbai,Borivali,4,3571.720327,36
01/08/2025,32,2025-08-09,184604,Brand G,Mumbai,Malad Kan East,96,44958.95832,620
01/08/2025,32,2025-08-09,656170,Brand D,Mumbai,Chembur,5,3000.669991,40
01/08/2025,32,2025-08-09,668983,Brand D,Mumbai,Andheri West,1,383.0499981,12
01/08/2025,32,2025-08-09,688993,Brand E,Mumbai,Marol Sakinaka,6,6880.649903,87
01/08/2025,32,2025-08-09,828997,Brand D,Mumbai,Thane,3,2417.210429,13
01/08/2025,32,2025-08-09,880733,Brand C,Mumbai,Vashi,10,6302.661758,67
01/08/2025,32,2025-08-09,974354,Brand B,Mumbai,Mulund,30,10488.6079,151
01/08/2025,32,2025-08-09,974356,Brand B,Mumbai,Powai,31,11876.47999,181
01/08/2025,32,2025-08-09,1037606,Brand A,Mumbai,Andheri East,99,43884.92311,473
01/08/2025,32,2025-08-09,1074224,Brand D,Mumbai,Matunga Wadala,2,1743.76532,11
01/08/2025,32,2025-08-10,70556,Brand D,Mumbai,Bandra West,1,402.410014,12
01/08/2025,32,2025-08-10,76508,Brand D,Mumbai,Lower Parel Worli,2,381.4099988,16
01/08/2025,32,2025-08-10,76509,Brand D,Mumbai,Malad Kan West,3,1546.260364,8
01/08/2025,32,2025-08-10,83864,Brand D,Mumbai,Borivali,4,1735.330019,37
01/08/2025,32,2025-08-10,184604,Brand G,Mumbai,Malad Kan East,69,25126.36933,312
01/08/2025,32,2025-08-10,656170,Brand D,Mumbai,Chembur,4,1715.790019,34
01/08/2025,32,2025-08-10,688993,Brand E,Mumbai,Marol Sakinaka,1,1445.50001,73
01/08/2025,32,2025-08-10,783761,Brand D,Mumbai,CBD Belapur,2,1045.270416,24
01/08/2025,32,2025-08-10,828997,Brand D,Mumbai,Thane,2,1183.610006,11
01/08/2025,32,2025-08-10,880733,Brand C,Mumbai,Vashi,8,4181.190761,54
01/08/2025,32,2025-08-10,974354,Brand B,Mumbai,Mulund,25,9024.862926,138
01/08/2025,32,2025-08-10,974356,Brand B,Mumbai,Powai,30,10814.52786,169
01/08/2025,32,2025-08-10,1037606,Brand A,Mumbai,Andheri East,109,46523.41049,390
01/08/2025,33,2025-08-11,70556,Brand D,Mumbai,Bandra West,1,1067.849986,11
