Month,WEEK,DT,RESTAURANT_ID,REST_NAME,CITY,AREA,TOTAL_ORDERS,GMV,MENU_SESSIONS,conversion_rate,month_year,day_of_week,is_weekend,week_from_date
2025-06-01,22,2025-06-01,70556,Brand D,Mumbai,Bandra West,1,1255.380029,13,0.07692307692307693,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,76509,Brand D,Mumbai,Malad Kan West,1,250.95,15,0.06666666666666667,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,76512,Brand D,Mumbai,Marol Sakinaka,1,414.95,22,0.045454545454545456,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,83864,Brand D,Mumbai,Borivali,3,1834.779999,31,0.0967741935483871,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,184604,Brand G,Mumbai,Malad Kan East,42,15521.30212,331,0.1268882175226586,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,656170,Brand D,Mumbai,Chembur,5,2181.450319,28,0.17857142857142858,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,688993,Brand E,Mumbai,Marol Sakinaka,5,8242.151345,116,0.04310344827586207,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,783761,Brand D,Mumbai,CBD Belapur,4,2587.400352,23,0.17391304347826086,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,880733,Brand C,Mumbai,Vashi,11,4967.285896,72,0.1527777777777778,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,974354,Brand B,Mumbai,Mulund,29,10183.55099,191,0.1518324607329843,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,974356,Brand B,Mumbai,Powai,29,8726.027462,138,0.21014492753623187,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,1037606,Brand A,Mumbai,Andheri East,36,14407.8004,263,0.13688212927756654,2025-06,Sunday,1,22
2025-06-01,22,2025-06-01,1074224,Brand D,Mumbai,Matunga Wadala,1,383.45,17,0.058823529411764705,2025-06,Sunday,1,22
2025-06-01,23,2025-06-02,70556,Brand D,Mumbai,Bandra West,2,796.5499939,9,0.2222222222222222,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,76512,Brand D,Mumbai,Marol Sakinaka,1,372.95,24,0.041666666666666664,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,184604,Brand G,Mumbai,Malad Kan East,43,18734.06338,229,0.18777292576419213,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,656170,Brand D,Mumbai,Chembur,2,504.4,18,0.1111111111111111,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,668983,Brand D,Mumbai,Andheri West,2,1121.600327,10,0.2,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,688993,Brand E,Mumbai,Marol Sakinaka,5,6271.300272,73,0.0684931506849315,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,783761,Brand D,Mumbai,CBD Belapur,1,362.45,17,0.058823529411764705,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,880733,Brand C,Mumbai,Vashi,3,812.0459961,51,0.058823529411764705,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,974354,Brand B,Mumbai,Mulund,24,7628.375948,143,0.16783216783216784,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,974356,Brand B,Mumbai,Powai,17,6276.673889,104,0.16346153846153846,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,1037606,Brand A,Mumbai,Andheri East,30,12130.50112,192,0.15625,2025-06,Monday,0,23
2025-06-01,23,2025-06-02,1074224,Brand D,Mumbai,Matunga Wadala,1,225.95,11,0.09090909090909091,2025-06,Monday,0,23
2025-06-01,23,2025-06-03,76508,Brand D,Mumbai,Lower Parel Worli,1,404.45,14,0.07142857142857142,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,76509,Brand D,Mumbai,Malad Kan West,1,869.3700134,11,0.09090909090909091,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,76512,Brand D,Mumbai,Marol Sakinaka,2,1036.949988,24,0.08333333333333333,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,83864,Brand D,Mumbai,Borivali,1,414.95,31,0.03225806451612903,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,184604,Brand G,Mumbai,Malad Kan East,37,19965.2834,287,0.1289198606271777,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,656170,Brand D,Mumbai,Chembur,2,1177.850012,21,0.09523809523809523,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,688993,Brand E,Mumbai,Marol Sakinaka,3,2458.050043,62,0.04838709677419355,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,880733,Brand C,Mumbai,Vashi,6,2098.134021,47,0.1276595744680851,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,974354,Brand B,Mumbai,Mulund,12,4350.326396,137,0.08759124087591241,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,974356,Brand B,Mumbai,Powai,33,9515.679536,116,0.28448275862068967,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-03,1037606,Brand A,Mumbai,Andheri East,22,7275.150044,174,0.12643678160919541,2025-06,Tuesday,0,23
2025-06-01,23,2025-06-04,70556,Brand D,Mumbai,Bandra West,1,372.95,31,0.03225806451612903,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,76508,Brand D,Mumbai,Lower Parel Worli,1,347.7,23,0.043478260869565216,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,76512,Brand D,Mumbai,Marol Sakinaka,1,347.7,26,0.038461538461538464,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,184604,Brand G,Mumbai,Malad Kan East,29,11588.2955,230,0.12608695652173912,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,656170,Brand D,Mumbai,Chembur,6,2291.170016,29,0.20689655172413793,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,688993,Brand E,Mumbai,Marol Sakinaka,3,3037.650679,74,0.04054054054054054,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,828997,Brand D,Mumbai,Thane,2,1451.300024,8,0.25,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,880733,Brand C,Mumbai,Vashi,9,6323.502268,49,0.1836734693877551,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,974354,Brand B,Mumbai,Mulund,17,6290.288503,148,0.11486486486486487,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,974356,Brand B,Mumbai,Powai,34,11561.73022,154,0.22077922077922077,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-04,1037606,Brand A,Mumbai,Andheri East,25,9833.350307,186,0.13440860215053763,2025-06,Wednesday,0,23
2025-06-01,23,2025-06-05,70556,Brand D,Mumbai,Bandra West,4,2118.050345,20,0.2,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,76509,Brand D,Mumbai,Malad Kan West,3,1713.750026,12,0.25,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,76512,Brand D,Mumbai,Marol Sakinaka,1,720.6500122,29,0.034482758620689655,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,184604,Brand G,Mumbai,Malad Kan East,37,12904.65429,254,0.14566929133858267,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,656170,Brand D,Mumbai,Chembur,1,425.45,19,0.05263157894736842,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,688993,Brand E,Mumbai,Marol Sakinaka,1,552.3000061,83,0.012048192771084338,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,783761,Brand D,Mumbai,CBD Belapur,1,790.6503271,20,0.05,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,828997,Brand D,Mumbai,Thane,1,336.95,9,0.1111111111111111,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,880733,Brand C,Mumbai,Vashi,5,2668.251174,34,0.14705882352941177,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,974354,Brand B,Mumbai,Mulund,28,9389.645242,190,0.14736842105263157,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,974356,Brand B,Mumbai,Powai,43,12585.25133,178,0.24157303370786518,2025-06,Thursday,0,23
2025-06-01,23,2025-06-05,1037606,Brand A,Mumbai,Andheri East,30,11517.65062,210,0.14285714285714285,2025-06,Thursday,0,23
2025-06-01,23,2025-06-06,70556,Brand D,Mumbai,Bandra West,5,3366.770323,24,0.20833333333333334,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,76509,Brand D,Mumbai,Malad Kan West,2,974.8500122,19,0.10526315789473684,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,76512,Brand D,Mumbai,Marol Sakinaka,1,337.449989,27,0.037037037037037035,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,83864,Brand D,Mumbai,Borivali,3,1005.200018,38,0.07894736842105263,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,184604,Brand G,Mumbai,Malad Kan East,35,15475.64983,274,0.12773722627737227,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,656170,Brand D,Mumbai,Chembur,3,1322.300347,20,0.15,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,688993,Brand E,Mumbai,Marol Sakinaka,3,5070.800642,80,0.0375,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,783761,Brand D,Mumbai,CBD Belapur,1,393.95,16,0.0625,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,828997,Brand D,Mumbai,Thane,2,924.6200012,10,0.2,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,880733,Brand C,Mumbai,Vashi,10,6374.102292,42,0.23809523809523808,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,974354,Brand B,Mumbai,Mulund,24,9495.362417,179,0.1340782122905028,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,974356,Brand B,Mumbai,Powai,30,10835.30232,176,0.17045454545454544,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,1037606,Brand A,Mumbai,Andheri East,19,8466.950065,235,0.08085106382978724,2025-06,Friday,0,23
2025-06-01,23,2025-06-06,1074224,Brand D,Mumbai,Matunga Wadala,1,225.95,4,0.25,2025-06,Friday,0,23
2025-06-01,23,2025-06-07,70556,Brand D,Mumbai,Bandra West,2,1313.3004,26,0.07692307692307693,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,76509,Brand D,Mumbai,Malad Kan West,2,2128.701116,20,0.1,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,76512,Brand D,Mumbai,Marol Sakinaka,1,654.1500122,48,0.020833333333333332,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,83864,Brand D,Mumbai,Borivali,6,3361.600431,39,0.15384615384615385,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,184604,Brand G,Mumbai,Malad Kan East,57,24712.53255,411,0.1386861313868613,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,656170,Brand D,Mumbai,Chembur,3,1027.1,31,0.0967741935483871,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,668983,Brand D,Mumbai,Andheri West,1,362.45,13,0.07692307692307693,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,688993,Brand E,Mumbai,Marol Sakinaka,7,11762.45049,114,0.06140350877192982,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,783761,Brand D,Mumbai,CBD Belapur,2,787.9,24,0.08333333333333333,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,880733,Brand C,Mumbai,Vashi,13,7933.751959,90,0.14444444444444443,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,974354,Brand B,Mumbai,Mulund,27,9545.553433,219,0.1232876712328767,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,974356,Brand B,Mumbai,Powai,46,13998.42913,229,0.20087336244541484,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,1037606,Brand A,Mumbai,Andheri East,30,16697.95364,298,0.10067114093959731,2025-06,Saturday,1,23
2025-06-01,23,2025-06-07,1074224,Brand D,Mumbai,Matunga Wadala,4,1528.750012,9,0.4444444444444444,2025-06,Saturday,1,23
2025-06-01,23,2025-06-08,76512,Brand D,Mumbai,Marol Sakinaka,3,2084.550043,48,0.0625,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,83864,Brand D,Mumbai,Borivali,3,2057.200037,35,0.08571428571428572,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,184604,Brand G,Mumbai,Malad Kan East,55,19794.60722,385,0.14285714285714285,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,656170,Brand D,Mumbai,Chembur,8,5508.000715,41,0.1951219512195122,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,688993,Brand E,Mumbai,Marol Sakinaka,1,851.200376,133,0.007518796992481203,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,783761,Brand D,Mumbai,CBD Belapur,2,651.4,16,0.125,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,828997,Brand D,Mumbai,Thane,1,699.6500122,12,0.08333333333333333,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,880733,Brand C,Mumbai,Vashi,14,7468.902358,57,0.24561403508771928,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,974354,Brand B,Mumbai,Mulund,50,15920.80384,263,0.19011406844106463,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,974356,Brand B,Mumbai,Powai,50,16472.19456,219,0.228310502283105,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,1037606,Brand A,Mumbai,Andheri East,27,11530.90111,293,0.09215017064846416,2025-06,Sunday,1,23
2025-06-01,23,2025-06-08,1074224,Brand D,Mumbai,Matunga Wadala,1,674.4000122,15,0.06666666666666667,2025-06,Sunday,1,23
2025-06-01,24,2025-06-09,76509,Brand D,Mumbai,Malad Kan West,1,418.95,11,0.09090909090909091,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,76512,Brand D,Mumbai,Marol Sakinaka,2,699.7500061,16,0.125,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,184604,Brand G,Mumbai,Malad Kan East,41,17774.1081,268,0.15298507462686567,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,656170,Brand D,Mumbai,Chembur,1,236.45,21,0.047619047619047616,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,688993,Brand E,Mumbai,Marol Sakinaka,2,1765.750037,69,0.028985507246376812,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,783761,Brand D,Mumbai,CBD Belapur,1,741.6500122,12,0.08333333333333333,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,880733,Brand C,Mumbai,Vashi,8,3920.200728,50,0.16,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,974354,Brand B,Mumbai,Mulund,24,8894.412455,174,0.13793103448275862,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,974356,Brand B,Mumbai,Powai,31,9823.348186,182,0.17032967032967034,2025-06,Monday,0,24
2025-06-01,24,2025-06-09,1037606,Brand A,Mumbai,Andheri East,40,19948.79052,271,0.14760147601476015,2025-06,Monday,0,24
2025-06-01,24,2025-06-10,70556,Brand D,Mumbai,Bandra West,3,1843.700352,19,0.15789473684210525,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,76509,Brand D,Mumbai,Malad Kan West,1,372.95,8,0.125,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,83864,Brand D,Mumbai,Borivali,1,372.95,21,0.047619047619047616,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,184604,Brand G,Mumbai,Malad Kan East,45,20310.03717,282,0.1595744680851064,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,656170,Brand D,Mumbai,Chembur,4,2043.200024,19,0.21052631578947367,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,668983,Brand D,Mumbai,Andheri West,3,2070.200352,13,0.23076923076923078,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,828997,Brand D,Mumbai,Thane,1,372.45,4,0.25,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,880733,Brand C,Mumbai,Vashi,5,1821.850758,36,0.1388888888888889,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,974354,Brand B,Mumbai,Mulund,37,11709.27175,188,0.19680851063829788,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,974356,Brand B,Mumbai,Powai,31,10592.38704,176,0.17613636363636365,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,1037606,Brand A,Mumbai,Andheri East,54,19054.45774,264,0.20454545454545456,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,1053297,Brand D,Mumbai,Powai,1,1030.350024,3,0.3333333333333333,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-10,1074224,Brand D,Mumbai,Matunga Wadala,1,257.45,7,0.14285714285714285,2025-06,Tuesday,0,24
2025-06-01,24,2025-06-11,70556,Brand D,Mumbai,Bandra West,1,636.9000122,15,0.06666666666666667,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,76508,Brand D,Mumbai,Lower Parel Worli,2,1026.850012,20,0.1,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,76509,Brand D,Mumbai,Malad Kan West,1,706.6503271,6,0.16666666666666666,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,184604,Brand G,Mumbai,Malad Kan East,32,12221.30699,209,0.15311004784688995,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,656170,Brand D,Mumbai,Chembur,2,1553.550339,31,0.06451612903225806,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,688993,Brand E,Mumbai,Marol Sakinaka,3,2633.050012,65,0.046153846153846156,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,783761,Brand D,Mumbai,CBD Belapur,2,1072.600012,11,0.18181818181818182,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,880733,Brand C,Mumbai,Vashi,6,2450.784976,39,0.15384615384615385,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,974354,Brand B,Mumbai,Mulund,34,9932.039612,174,0.19540229885057472,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,974356,Brand B,Mumbai,Powai,45,13674.39816,182,0.24725274725274726,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,1037606,Brand A,Mumbai,Andheri East,69,23175.3482,273,0.25274725274725274,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-11,1053297,Brand D,Mumbai,Powai,1,292.95,4,0.25,2025-06,Wednesday,0,24
2025-06-01,24,2025-06-12,76508,Brand D,Mumbai,Lower Parel Worli,2,1364.050024,13,0.15384615384615385,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,76509,Brand D,Mumbai,Malad Kan West,2,766.9000134,11,0.18181818181818182,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,76512,Brand D,Mumbai,Marol Sakinaka,3,2201.700037,26,0.11538461538461539,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,83864,Brand D,Mumbai,Borivali,3,1465.999994,30,0.1,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,184604,Brand G,Mumbai,Malad Kan East,45,19927.89796,251,0.17928286852589642,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,656170,Brand D,Mumbai,Chembur,4,1609.000327,20,0.2,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,688993,Brand E,Mumbai,Marol Sakinaka,3,2471.350315,95,0.031578947368421054,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,783761,Brand D,Mumbai,CBD Belapur,2,745.9,7,0.2857142857142857,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,880733,Brand C,Mumbai,Vashi,5,2919.468235,52,0.09615384615384616,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,974354,Brand B,Mumbai,Mulund,39,11309.18353,181,0.2154696132596685,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,974356,Brand B,Mumbai,Powai,25,8308.757418,172,0.14534883720930233,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,1037606,Brand A,Mumbai,Andheri East,61,20064.8243,304,0.20065789473684212,2025-06,Thursday,0,24
2025-06-01,24,2025-06-12,1074224,Brand D,Mumbai,Matunga Wadala,1,414.95,11,0.09090909090909091,2025-06,Thursday,0,24
2025-06-01,24,2025-06-13,70556,Brand D,Mumbai,Bandra West,2,1037.100006,22,0.09090909090909091,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,76508,Brand D,Mumbai,Lower Parel Worli,2,1428.5504,17,0.11764705882352941,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,76509,Brand D,Mumbai,Malad Kan West,2,978.1000122,9,0.2222222222222222,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,76512,Brand D,Mumbai,Marol Sakinaka,1,414.95,26,0.038461538461538464,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,83864,Brand D,Mumbai,Borivali,5,2025.700012,27,0.18518518518518517,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,184604,Brand G,Mumbai,Malad Kan East,27,11522.73648,175,0.15428571428571428,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,656170,Brand D,Mumbai,Chembur,2,613.3999951,26,0.07692307692307693,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,688993,Brand E,Mumbai,Marol Sakinaka,7,7153.65066,91,0.07692307692307693,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,783761,Brand D,Mumbai,CBD Belapur,3,1114.6,20,0.15,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,828997,Brand D,Mumbai,Thane,1,365.95,7,0.14285714285714285,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,880733,Brand C,Mumbai,Vashi,12,6573.001388,75,0.16,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,974354,Brand B,Mumbai,Mulund,39,11509.60479,218,0.17889908256880735,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,974356,Brand B,Mumbai,Powai,34,10720.10104,182,0.18681318681318682,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,1037606,Brand A,Mumbai,Andheri East,58,20969.0862,265,0.2188679245283019,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,1073491,Brand D,Mumbai,Mulund,1,225.9499982,3,0.3333333333333333,2025-06,Friday,0,24
2025-06-01,24,2025-06-13,1074224,Brand D,Mumbai,Matunga Wadala,3,1526.050352,9,0.3333333333333333,2025-06,Friday,0,24
2025-06-01,24,2025-06-14,70556,Brand D,Mumbai,Bandra West,2,1020.350012,11,0.18181818181818182,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,76508,Brand D,Mumbai,Lower Parel Worli,2,1417.300339,18,0.1111111111111111,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,76509,Brand D,Mumbai,Malad Kan West,3,2612.850376,15,0.2,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,83864,Brand D,Mumbai,Borivali,3,1937.820347,27,0.1111111111111111,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,184604,Brand G,Mumbai,Malad Kan East,57,28797.43127,345,0.16521739130434782,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,656170,Brand D,Mumbai,Chembur,3,2064.200037,30,0.1,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,668983,Brand D,Mumbai,Andheri West,2,1997.699988,21,0.09523809523809523,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,688993,Brand E,Mumbai,Marol Sakinaka,8,19099.85224,85,0.09411764705882353,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,783761,Brand D,Mumbai,CBD Belapur,2,1322.300024,19,0.10526315789473684,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,828997,Brand D,Mumbai,Thane,1,239.95,15,0.06666666666666667,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,880733,Brand C,Mumbai,Vashi,8,4712.927461,81,0.09876543209876543,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,974354,Brand B,Mumbai,Mulund,51,18422.83387,239,0.21338912133891214,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,974356,Brand B,Mumbai,Powai,62,20745.17021,240,0.25833333333333336,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,1037606,Brand A,Mumbai,Andheri East,78,32246.81954,341,0.2287390029325513,2025-06,Saturday,1,24
2025-06-01,24,2025-06-14,1074224,Brand D,Mumbai,Matunga Wadala,2,905.1000122,11,0.18181818181818182,2025-06,Saturday,1,24
2025-06-01,24,2025-06-15,70556,Brand D,Mumbai,Bandra West,3,3893.609956,19,0.15789473684210525,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,76508,Brand D,Mumbai,Lower Parel Worli,1,337.45,9,0.1111111111111111,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,76509,Brand D,Mumbai,Malad Kan West,1,1224.180017,19,0.05263157894736842,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,83864,Brand D,Mumbai,Borivali,4,3705.87053,39,0.10256410256410256,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,184604,Brand G,Mumbai,Malad Kan East,70,27588.09648,352,0.19886363636363635,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,656170,Brand D,Mumbai,Chembur,2,1072.600012,29,0.06896551724137931,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,668983,Brand D,Mumbai,Andheri West,1,573.6500122,5,0.2,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,688993,Brand E,Mumbai,Marol Sakinaka,7,8931.301309,115,0.06086956521739131,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,783761,Brand D,Mumbai,CBD Belapur,2,1620.749976,16,0.125,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,880733,Brand C,Mumbai,Vashi,12,6178.725993,73,0.1643835616438356,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,974354,Brand B,Mumbai,Mulund,55,15537.17783,332,0.16566265060240964,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,974356,Brand B,Mumbai,Powai,59,19220.35984,278,0.21223021582733814,2025-06,Sunday,1,24
2025-06-01,24,2025-06-15,1037606,Brand A,Mumbai,Andheri East,52,19417.65392,330,0.15757575757575756,2025-06,Sunday,1,24
2025-06-01,25,2025-06-16,70556,Brand D,Mumbai,Bandra West,1,246.95,26,0.038461538461538464,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,76508,Brand D,Mumbai,Lower Parel Worli,1,425.45,7,0.14285714285714285,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,76509,Brand D,Mumbai,Malad Kan West,2,766.9,7,0.2857142857142857,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,184604,Brand G,Mumbai,Malad Kan East,31,11547.0173,233,0.13304721030042918,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,656170,Brand D,Mumbai,Chembur,1,664.4000122,26,0.038461538461538464,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,668983,Brand D,Mumbai,Andheri West,2,808.9,7,0.2857142857142857,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,688993,Brand E,Mumbai,Marol Sakinaka,2,2932.300339,71,0.028169014084507043,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,783761,Brand D,Mumbai,CBD Belapur,1,372.95,12,0.08333333333333333,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,828997,Brand D,Mumbai,Thane,2,785.4753577,6,0.3333333333333333,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,880733,Brand C,Mumbai,Vashi,5,2520.280644,55,0.09090909090909091,2025-06,Monday,0,25
2025-06-01,25,2025-06-16,974354,Brand B,Mumbai,Mulund,33,8856.490354,213,0.15492957746478872,2025-06,Monday,0,25
